AnPost_ID,PO_Name,Address1,Address2,Address3,Address4,Address5,Address6,Phone,Eircode,Town,County,PO_Class,Latitude,Longitude,Opening_Hours,Services_Offered
2906,Newtown Vevay,Newtown Vevay Post Office,35b Vevay Road,Bray,Co. Wicklow,,,01-282 8926,A98 YP23,Bray,Co. Wicklow,Automated Contract Office,53.19138793,-6.10491999,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2842,Newtowncunningham,Newtowncunningham Post Office,Bankin Lane,Newtowncunningham,Co. Donegal,,,074-9156886,F93 VK58,Newtowncunningham,Co. Donegal,Automated Contract Office,54.99786936,-7.51517018,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2901,Newtownforbes,Newtownforbes Post Office,Main Street,Newtownforbes,Co. Longford,,,043-3346261,N39 DV79,Newtownforbes,Co. Longford,Automated Contract Office,53.76654068,-7.8351895,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cheque Acceptance;Western Union
2902,Newtowngore,Newtowngore Post Office,Newtowngore,Co. Leitrim,,,,049-4333582,N41 Y778,Newtowngore,Co. Leitrim,Automated Contract Office,54.04243931,-7.67632746,Mon 9:00 - 2:00 3:00 - 5:30; Tue 9:00 - 2:00 3:00 - 5:30; Wed 9:00 - 2:00 3:00 - 5:30; Thu 9:00 - 2:00 3:00 - 5:30; Fri 9:00 - 2:00 3:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2903,Newtownmountkennedy,Newtownmountkennedy Post Office,Kilmacullagh,Newtownmountkennedy,Co. Wicklow,,,01-2819141,A63 D938,Newtownmountkennedy,Co. Wicklow,Automated Contract Office,53.09297799,-6.11146553,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2908,Nobber,Nobber Post Office,Main Street,Nobber,Co. Meath,,,046-9052181,A82 FA48,Nobber,Co. Meath,Automated Contract Office,53.82121811,-6.7465884,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1036,North King St,North King Street Post Office,1-3 King Street North,Dublin 7,,,,01-8733606,D07 DT80,Dublin 7,Co. Dublin,Automated Contract Office,53.35077896,-6.27082367,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2910,North Main St Cork,North Main Street Post Office,North Main Street Post Office,8 North Main Street,Cork,,,021-4272761,T12 WC82,Cork,Co. Cork,Automated Contract Office,51.90074612,-8.47918061,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2911,North Main St Wexford,North Main Street Post Office,95-97 North Main Street,Wexford,,,,053-9145314,Y35 A3EW,Wexford,Co. Wexford,Automated Contract Office,52.34057661,-6.46283522,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2912,North Strand,Strand Road Post Office,The Strand,North Strand Road,Dublin 3,,,01-8740110,D03 A065,Dublin 3,Co. Dublin,Automated Contract Office,53.35706228,-6.24303425,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2915,Northside,Northside Post Office,Northside Shopping Centre,Oscar Traynor Road,Dublin 17,,,01-8470415,D17 TP66,Dublin 17,Co. Dublin,Automated Contract Office,53.3958004,-6.21355056,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2914,Nutgrove,Nutgrove Avenue Post Office,Nutgrove Shopping Centre,Nutgrove Way,Dublin 14,,,01-4933413,D14 CX74,Dublin 14,Co. Dublin,Automated Contract Office,53.28972602,-6.2674709,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1802,O'Connell St Waterford,O'Connell Street Post Office,19 O'Connell Street,Waterford,,,,051-874304,X91 RCV4,Waterford,Co. Waterford,Automated Contract Office,52.26200878,-7.11480979,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00 2:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1328,Old County Road,Old County Road Post Office,123 Old County Road,Dublin 12,,,,01-4559737,D12 AF83,Dublin 12,Co. Dublin,Automated Contract Office,53.32739368,-6.30559003,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
5135,Old Leighlin,Old Leighlin Post Office,Old Leighlin,Co. Carlow,,,,059-9721123,R93 HY44,Old Leighlin,Co. Carlow,Automated Contract Office,52.73650863,-7.02335946,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00 2:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2928,Old Pallas,Old Pallas Post Office,Old Pallas,Pallasgreen,Co. Limerick,,,061-384115,V94 E796,Pallasgreen,Co. Limerick,Automated Contract Office,52.54814346,-8.35479955,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2927,Oldcastle,Oldcastle Post Office,Church Street,Oldcastle,Co. Meath,,,049-8541101,A82 HE44,Oldcastle,Co. Meath,Automated Contract Office,53.76924035,-7.16161237,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00 2:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cheque Acceptance;Western Union
2931,Oliver Plunket Rd,Oliver Plunkett Road Post Office,139 Oliver Plunkett Road,Dun Laoghaire,Co. Dublin,,,01-2802680,A96 VK60,Glenageary,Co. Dublin,Automated Contract Office,53.28350539,-6.14723812,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2930,Oliver Plunkett Hill,Oliver Plunkett Hill Post Office,22 Mcdermott Place,Oliver Plunkett Hill,Fermoy,Co. Cork,,025-31333,P61 KD36,Fermoy,Co. Cork,Automated Contract Office,52.14515596,-8.27747939,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2932,Omeath,Omeath Post Office,5 Dolmen House,Station Road,Omeath,Co. Louth,,042-9375181,A91 VP9N,Omeath,Co. Louth,Automated Contract Office,54.08825013,-6.25754256,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
3311,Omni Park,Omni Park Post Office,Omni Park Shopping Centre,Swords Road,Dublin 9,,,01-8427075,D09 PN52,Dublin 9,Co. Dublin,Automated Contract Office,53.39197723,-6.24822859,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2933,Oola,Oola Post Office,Kylemore Centre,Oola,Co. Limerick,,,062-47633,E34 W722,Oola,Co. Limerick,Automated Contract Office,52.52992355,-8.26026459,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2934,Oranmore,Oranmore Post Office,Oran Town Centre,Station Road,Oran More,Co. Galway,,091-794101,H91 KA07,Oranmore,Co. Galway,Automated Contract Office,53.27311095,-8.92939256,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cheque Acceptance;Western Union;Wild Atlantic Way Passport
2939,Orchardstown,Orchardstown Post Office,Rosemount Shopping Centre,Marian Road,Dublin 14,,,01-4947256,D14 N903,Dublin 14,Co. Dublin,Automated Contract Office,53.29049539,-6.29858245,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2935,Ormond Quay Upr,Ormond Quay Upper Post Office,Ormond Building,31-36 Ormond Quay Upper,Dublin 7,,,01-8044539,D07 E624,Dublin 7,Co. Dublin,Automated Contract Office,53.34580123,-6.27139162,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
2936,Oughterard,Oughterard Post Office,Main Street,Oughterard,Co. Galway,,,091-552201,H91 EW65,Oughterard,Co. Galway,Automated Contract Office,53.42842777,-9.31816158,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cheque Acceptance;Western Union
2937,Oulart,Oulart Post Office,Oulart,Co. Wexford,,,,053-9136100,Y25 FY80,Oulart,Co. Wexford,Automated Contract Office,52.50243752,-6.38838333,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
